method;startTime;endTime;currency;asset;candleSize;historySize;PPR_available.bellowMax;PPR_available.upperMin;trades;market;relativeProfit;startBalance;startPrice;endPrice;balance;profit;relativeResult;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.98;1.04;85;13.6023;5.5799;4.35;4.35;63.51991313;28.62250798;24.27250798;-34.8974;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.98;1.05;79;13.6023;5.9379;4.35;4.35;63.51991313;30.1797428;25.8297428;-33.3402;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.98;1.06;73;13.6023;10.0786;4.35;4.35;63.51991313;48.19204996;43.84204996;-15.3279;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.98;1.07;69;13.6023;6.5199;4.35;4.35;63.51991313;32.71170239;28.361702389999998;-30.8082;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.97;1.01;116;13.6023;4.4657;4.35;4.35;63.51991313;23.775671177129663;19.425671177129665;-39.7442;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.97;1.02;96;13.6023;5.9371;4.35;4.35;63.51991313;30.176215841327974;25.826215841327972;-33.3437;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.97;1.03;90;13.6023;4.5426;4.35;4.35;63.51991313;24.11039634655864;19.760396346558643;-39.4095;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.97;1.04;83;13.6023;4.1203;4.35;4.35;63.51991313;22.27342246;17.923422459999998;-41.2465;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.97;1.05;77;13.6023;4.7678;4.35;4.35;63.51991313;25.08978249;20.739782490000003;-38.4301;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.97;1.06;73;13.6023;7.0138;4.35;4.35;63.51991313;34.8598611;30.509861100000002;-28.6601;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.97;1.07;71;13.6023;4.2497;4.35;4.35;63.51991313;22.83624849;18.48624849;-40.6837;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.96;1.01;108;13.6023;4.1710;4.35;4.35;63.51991313;22.493702762353035;18.143702762353037;-41.0262;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.96;1.02;98;13.6023;4.3979;4.35;4.35;63.51991313;23.48065039980085;19.13065039980085;-40.0393;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.96;1.03;90;13.6023;3.7544;4.35;4.35;63.51991313;20.681690526865722;16.33169052686572;-42.8382;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.96;1.04;80;13.6023;3.4772;4.35;4.35;63.51991313;19.47585644476758;15.12585644476758;-44.0441;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.96;1.05;74;13.6023;4.7071;4.35;4.35;63.51991313;24.826050435028232;20.476050435028235;-38.6939;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.96;1.06;72;13.6023;6.1729;4.35;4.35;63.51991313;31.202211074974198;26.8522110749742;-32.3177;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.96;1.07;71;13.6023;3.3948;4.35;4.35;63.51991313;19.11733515;14.76733515;-44.4026;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.95;1.01;96;13.6023;5.1745;4.35;4.35;63.51991313;26.85922948004723;22.50922948004723;-36.6607;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.95;1.02;84;13.6023;5.5453;4.35;4.35;63.51991313;28.47226495245568;24.12226495245568;-35.0476;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.95;1.03;78;13.6023;5.5132;4.35;4.35;63.51991313;28.332325502237243;23.982325502237245;-35.1876;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.95;1.04;66;13.6023;6.6296;4.35;4.35;63.51991313;33.188629935942544;28.838629935942542;-30.3313;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.95;1.05;58;13.6023;6.0976;4.35;4.35;63.51991313;30.874609663802747;26.52460966380275;-32.6453;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.95;1.06;54;13.6023;9.3652;4.35;4.35;63.51991313;45.08883031079726;40.73883031079726;-18.4311;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.95;1.07;53;13.6023;6.3297;4.35;4.35;63.51991313;31.88422895;27.53422895;-31.6357;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.94;1.01;90;13.6023;5.3698;4.35;4.35;63.51991313;27.708752420637424;23.358752420637423;-35.8112;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.94;1.02;78;13.6023;5.4140;4.35;4.35;63.51991313;27.90075406205548;23.550754062055482;-35.6192;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.94;1.03;74;13.6023;5.8251;4.35;4.35;63.51991313;29.689275998468183;25.33927599846818;-33.8306;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.94;1.04;66;13.6023;6.4484;4.35;4.35;63.51991313;32.40053646814124;28.05053646814124;-31.1194;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.94;1.05;60;13.6023;6.0703;4.35;4.35;63.51991313;30.755944938088934;26.405944938088936;-32.7640;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.94;1.06;54;13.6023;6.4782;4.35;4.35;63.51991313;32.53025302354054;28.180253023540537;-30.9897;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.94;1.07;53;13.6023;5.6089;4.35;4.35;63.51991313;28.74891842;24.39891842;-34.7710;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.9299999999999999;1.01;76;13.6023;6.5954;4.35;4.35;63.51991313;33.04011402705329;28.69011402705329;-30.4798;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.9299999999999999;1.02;70;13.6023;6.9586;4.35;4.35;63.51991313;34.62008484388105;30.27008484388105;-28.8998;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.9299999999999999;1.03;62;13.6023;7.1260;4.35;4.35;63.51991313;35.348286020791214;30.998286020791213;-28.1716;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.9299999999999999;1.04;56;13.6023;7.2601;4.35;4.35;63.51991313;35.931486480804736;31.581486480804735;-27.5884;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.9299999999999999;1.05;54;13.6023;7.6431;4.35;4.35;63.51991313;37.59747151759922;33.247471517599216;-25.9224;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.9299999999999999;1.06;48;13.6023;8.9294;4.35;4.35;63.51991313;43.192801556611165;38.842801556611164;-20.3271;
"PPR_available";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;LTC;60;1;0.9299999999999999;1.07;48;13.6023;8.5753;4.35;4.35;63.51991313;41.65266407730723;37.30266407730723;-21.8672;
