method;startTime;endTime;currency;asset;candleSize;historySize;PPR_multiple.Multiples.names;trades;market;relativeProfit;startBalance;startPrice;endPrice;balance;profit;relativeResult;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","CCI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","CCI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","CCI","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","CCI","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","CCI","TSI"];4;45.1775;0.9781;8.04482173;8.04482173;371.49;15.91383045;7.86900872;-355.5762;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","CCI","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","DEMA","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","DEMA","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","DEMA","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","DEMA","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","DEMA","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","DEMA","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","DEMA","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","MACD","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","MACD","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","MACD","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","MACD","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","MACD","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","MACD","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","MACD","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","PPO","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","PPO","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","PPO","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","PPO","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","PPO","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","PPO","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","PPO","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","RSI","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","RSI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","RSI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","RSI","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","RSI","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","RSI","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","RSI","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","TSI","CCI"];4;45.1775;0.9781;8.04482173;8.04482173;371.49;15.91383045;7.86900872;-355.5762;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","TSI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","TSI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","TSI","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","TSI","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","TSI","TSI"];4;45.1775;0.9781;8.04482173;8.04482173;371.49;15.91383045;7.86900872;-355.5762;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","TSI","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","UO","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","UO","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","UO","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","UO","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","UO","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","UO","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["CCI","UO","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","CCI","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","CCI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","CCI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","CCI","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","CCI","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","CCI","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","CCI","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","DEMA","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","DEMA","DEMA"];111;45.1775;25.4449;8.04482173;8.04482173;371.49;212.7441316455;204.6993099155;-158.7459;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","DEMA","MACD"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","DEMA","PPO"];85;45.1775;26.1628;8.04482173;8.04482173;371.49;218.52007674;210.47525501;-152.9699;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","DEMA","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","DEMA","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","DEMA","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","MACD","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","MACD","DEMA"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","MACD","MACD"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","MACD","PPO"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","MACD","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","MACD","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","MACD","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","PPO","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","PPO","DEMA"];85;45.1775;26.1628;8.04482173;8.04482173;371.49;218.52007674;210.47525501;-152.9699;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","PPO","MACD"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","PPO","PPO"];85;45.1775;26.1628;8.04482173;8.04482173;371.49;218.52007674;210.47525501;-152.9699;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","PPO","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","PPO","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","PPO","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","RSI","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","RSI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","RSI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","RSI","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","RSI","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","RSI","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","RSI","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","TSI","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","TSI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","TSI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","TSI","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","TSI","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","TSI","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","TSI","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","UO","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","UO","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","UO","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","UO","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","UO","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","UO","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["DEMA","UO","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","CCI","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","CCI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","CCI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","CCI","PPO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","CCI","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","CCI","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","CCI","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","DEMA","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","DEMA","DEMA"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","DEMA","MACD"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","DEMA","PPO"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","DEMA","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","DEMA","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","DEMA","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","MACD","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","MACD","DEMA"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","MACD","MACD"];117;45.1775;33.9521;8.04482173;8.04482173;371.49;281.1830247996;273.13820306959997;-90.3070;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","MACD","PPO"];109;45.1775;40.9737;8.04482173;8.04482173;371.49;337.6709100534;329.6260883234;-33.8191;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","MACD","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","MACD","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","MACD","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","PPO","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","PPO","DEMA"];55;45.1775;36.4394;8.04482173;8.04482173;371.49;301.1933522241;293.1485304941;-70.2966;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","PPO","MACD"];109;45.1775;40.9737;8.04482173;8.04482173;371.49;337.6709100534;329.6260883234;-33.8191;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","PPO","PPO"];109;45.1775;40.9737;8.04482173;8.04482173;371.49;337.6709100534;329.6260883234;-33.8191;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","PPO","RSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","PPO","TSI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","PPO","UO"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","RSI","CCI"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","RSI","DEMA"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
"PPR_multiple";"2017-01-01 00:00:00";"2017-08-30 00:00:00";USDT;ETH;60;1;["MACD","RSI","MACD"];0;45.1775;45.1775;8.04482173;8.04482173;371.49;371.49;363.44517827;0.0000;
